timestamp,kind,country,as_of_date,horizon_days,predicted_revenue_next_30d,model_family,model_trained_at,drift_detected,duration_seconds,actual_revenue_next_30d,error,abs_pct_error
2026-07-24T21:23:02.395946+00:00,predict,France,2019-09-15,30,1872.24,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.016,3856.3799999999997,-1984.1399999999996,51.450842499961105
2026-07-24T21:23:02.798985+00:00,predict,France,2019-09-16,30,2028.7,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.068,3573.22,-1544.5199999999998,43.22487840099406
2026-07-24T21:23:03.037089+00:00,predict,France,2019-09-17,30,1994.97,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.017,3622.179999999999,-1627.209999999999,44.9234991082718
2026-07-24T21:23:03.282782+00:00,predict,France,2019-09-18,30,2038.47,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.015,3453.359999999999,-1414.8899999999992,40.97140176523732
2026-07-24T21:23:45.224705+00:00,predict,France,2019-09-19,30,1804.75,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.147,3146.309999999999,-1341.559999999999,42.63915507372126
2026-07-24T21:23:46.267815+00:00,predict,France,2019-09-20,30,1671.34,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.022,3046.4299999999994,-1375.0899999999995,45.13775140081997
2026-07-24T21:23:46.583890+00:00,predict,France,2019-09-21,30,1716.97,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.019,3046.4299999999994,-1329.4599999999994,43.63993264247002
2026-07-24T21:23:46.844843+00:00,predict,France,2019-09-22,30,1433.65,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.016,2881.7799999999997,-1448.1299999999997,50.2512336125589
2026-07-24T21:23:47.074362+00:00,predict,France,2019-09-23,30,1898.03,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.018,2876.7799999999997,-978.7499999999998,34.02241394892901
2026-07-24T21:23:47.352003+00:00,predict,France,2019-09-24,30,1564.12,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.015,15514.5,-13950.380000000001,89.9183344613104
2026-07-24T21:23:47.580830+00:00,predict,France,2019-09-25,30,1572.03,hist_gbm,2026-07-24T21:22:41.657082+00:00,True,0.016,15670.78,-14098.75,89.9683997860987
2026-07-24T21:24:25.513369+00:00,predict,France,2019-09-26,30,1506.95,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.165,15438.35,-13931.4,90.23891801908881
2026-07-24T21:24:26.501632+00:00,predict,France,2019-09-27,30,1480.87,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.015,15296.36,-13815.490000000002,90.31880787324566
2026-07-24T21:24:26.760106+00:00,predict,France,2019-09-28,30,1517.58,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.016,15342.550000000001,-13824.970000000001,90.10868467106185
2026-07-24T21:24:27.098130+00:00,predict,France,2019-09-29,30,1744.12,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.016,15594.37,-13850.25,88.81570720715231
2026-07-24T21:24:27.354473+00:00,predict,France,2019-09-30,30,1773.74,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.016,15496.98,-13723.24,88.55428606089703
2026-07-24T21:24:27.593170+00:00,predict,France,2019-10-01,30,1733.69,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.015,15665.56,-13931.869999999999,88.93311187088109
2026-07-24T21:24:27.826139+00:00,predict,France,2019-10-02,30,1824.19,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.015,15363.989999999998,-13539.799999999997,88.12684725777613
2026-07-24T21:25:06.843443+00:00,predict,France,2019-10-03,30,1756.15,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.145,15301.689999999997,-13545.539999999997,88.52316312773296
2026-07-24T21:25:07.961138+00:00,predict,France,2019-10-04,30,1670.58,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.017,15213.249999999996,-13542.669999999996,89.01891443314216
2026-07-24T21:25:08.236883+00:00,predict,France,2019-10-05,30,1681.97,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,15301.999999999998,-13620.029999999999,89.0081688668148
2026-07-24T21:25:08.536734+00:00,predict,France,2019-10-06,30,1620.6,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,15465.839999999998,-13845.239999999998,89.52142269673034
2026-07-24T21:25:08.777999+00:00,predict,France,2019-10-07,30,1878.53,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.015,15563.019999999999,-13684.489999999998,87.92952781658057
2026-07-24T21:25:08.981691+00:00,predict,France,2019-10-08,30,1686.04,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.015,15193.66,-13507.619999999999,88.90300296307801
2026-07-24T21:25:09.206633+00:00,predict,France,2019-10-09,30,1752.66,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.022,15334.939999999999,-13582.279999999999,88.57080627638582
2026-07-24T21:25:47.389220+00:00,predict,France,2019-10-10,30,1587.88,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.174,15286.26,-13698.380000000001,89.61237084806879
2026-07-24T21:25:48.417724+00:00,predict,France,2019-10-11,30,1828.32,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.016,15211.74,-13383.42,87.98086214989212
2026-07-24T21:25:48.643789+00:00,predict,France,2019-10-12,30,1889.45,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.024,15447.68,-13558.23,87.76871348966317
2026-07-24T21:25:48.874097+00:00,predict,France,2019-10-13,30,1956.36,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.016,15598.389999999998,-13642.029999999997,87.45793636394524
2026-07-24T21:25:49.106241+00:00,predict,France,2019-10-14,30,2207.25,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.017,15699.14,-13491.89,85.94031265406895
2026-07-24T21:25:49.323086+00:00,predict,France,2019-10-15,30,2257.3,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.017,16194.529999999999,-13937.23,86.06134293492926
2026-07-24T21:25:49.543090+00:00,predict,France,2019-10-16,30,2237.17,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.016,16211.389999999998,-13974.219999999998,86.20001122667458
2026-07-24T21:26:28.928589+00:00,predict,France,2019-10-17,30,2261.46,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.144,16103.65,-13842.189999999999,85.95684829215736
2026-07-24T21:26:29.990200+00:00,predict,France,2019-10-18,30,2264.84,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,16275.869999999997,-14011.029999999997,86.08467627229757
2026-07-24T21:26:30.180224+00:00,predict,France,2019-10-19,30,2282.01,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.016,16311.259999999998,-14029.249999999998,86.0096031820963
2026-07-24T21:26:30.372435+00:00,predict,France,2019-10-20,30,2100.77,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,16490.879999999997,-14390.109999999997,87.26101942406954
2026-07-24T21:26:30.563993+00:00,predict,France,2019-10-21,30,2240.89,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,16566.969999999998,-14326.079999999998,86.47374866979297
2026-07-24T21:26:30.753786+00:00,predict,France,2019-10-22,30,2021.69,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.017,17089.62,-15067.929999999998,88.17007048723143
2026-07-24T21:26:30.973305+00:00,predict,France,2019-10-23,30,1820.23,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.016,17248.07,-15427.84,89.44676128981388
2026-07-24T21:27:02.295053+00:00,predict,France,2019-10-24,30,1197.43,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.14,4546.25,-3348.8199999999997,73.66114929887269
2026-07-24T21:27:03.267970+00:00,predict,France,2019-10-25,30,1166.47,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,4288.99,-3122.5199999999995,72.80315412253233
2026-07-24T21:27:03.453863+00:00,predict,France,2019-10-26,30,1166.47,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,4484.45,-3317.9799999999996,73.98856047006879
2026-07-24T21:27:03.649151+00:00,predict,France,2019-10-27,30,1158.86,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.025,4572.53,-3413.67,74.65604380944467
2026-07-24T21:27:03.835435+00:00,predict,France,2019-10-28,30,1561.25,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,4966.539999999999,-3405.289999999999,68.56463453430355
2026-07-24T21:27:04.052082+00:00,predict,France,2019-10-29,30,2084.28,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,4817.15,-2732.8699999999994,56.7320926273834
2026-07-24T21:27:04.231573+00:00,predict,France,2019-10-30,30,1962.27,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,4965.4400000000005,-3003.1700000000005,60.48144776696527
2026-07-24T21:27:33.650337+00:00,predict,France,2019-10-31,30,2040.1,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.016,4726.620000000001,-2686.520000000001,56.83807879626457
2026-07-24T21:27:33.871519+00:00,predict,France,2019-11-01,30,2138.42,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,4766.930000000001,-2628.510000000001,55.14052020902342
2026-07-24T21:27:34.087469+00:00,predict,France,2019-11-02,30,2146.22,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,4873.66,-2727.44,55.962869793953615
2026-07-24T21:27:34.271570+00:00,predict,France,2019-11-03,30,2164.06,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5142.140000000001,-2978.0800000000013,57.915187062195905
2026-07-24T21:27:34.453939+00:00,predict,France,2019-11-04,30,2038.46,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5190.369999999999,-3151.909999999999,60.72611393792735
2026-07-24T21:27:34.634159+00:00,predict,France,2019-11-05,30,2154.45,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5079.4299999999985,-2924.9799999999987,57.58480774417601
2026-07-24T21:27:34.826573+00:00,predict,France,2019-11-06,30,2145.68,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,4940.3099999999995,-2794.6299999999997,56.567907681906604
2026-07-24T21:18:19.987748+00:00,predict,Germany,2019-08-01,30,2395.62,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.213,2235.33,160.28999999999996,7.170753311591575
2026-07-24T21:18:40.477589+00:00,predict,Germany,2019-08-02,30,2441.02,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.277,2418.0099999999998,23.01000000000022,0.9516089677048574
2026-07-24T21:18:40.758937+00:00,predict,Germany,2019-08-03,30,2571.91,hist_gbm,2026-07-24T21:17:57.397233+00:00,True,0.065,2433.6499999999996,138.26000000000022,5.681178476773581
2026-07-24T21:18:41.190169+00:00,predict,Germany,2019-08-04,30,2481.96,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.018,2609.8999999999996,-127.9399999999996,4.902103528870824
2026-07-24T21:18:41.536552+00:00,predict,Germany,2019-08-05,30,2235.19,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.017,2553.6899999999996,-318.49999999999955,12.472148146407731
2026-07-24T21:18:43.417865+00:00,predict,Germany,2019-08-06,30,2480.36,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.046,2666.89,-186.52999999999975,6.994289228277123
2026-07-24T21:18:43.960711+00:00,predict,Germany,2019-08-07,30,2542.6,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.015,2696.7,-154.0999999999999,5.714391663885487
2026-07-24T21:19:31.041739+00:00,predict,Germany,2019-08-08,30,2654.98,hist_gbm,2026-07-24T21:19:09.146776+00:00,False,0.239,2686.75,-31.769999999999982,1.182469526379454
2026-07-24T21:19:32.608485+00:00,predict,Germany,2019-08-09,30,2548.83,hist_gbm,2026-07-24T21:19:09.146776+00:00,False,0.061,2993.07,-444.24000000000024,14.842285679920625
2026-07-24T21:19:33.217146+00:00,predict,Germany,2019-08-10,30,2533.24,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.077,2993.0699999999997,-459.8299999999999,15.363155556001029
2026-07-24T21:19:33.524041+00:00,predict,Germany,2019-08-11,30,2878.07,hist_gbm,2026-07-24T21:19:09.146776+00:00,False,0.019,3017.47,-139.39999999999964,4.619764239578178
2026-07-24T21:19:33.934968+00:00,predict,Germany,2019-08-12,30,2616.89,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.021,3062.0000000000005,-445.1100000000006,14.536577400391918
2026-07-24T21:19:34.377876+00:00,predict,Germany,2019-08-13,30,2971.98,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.021,3026.7000000000003,-54.720000000000255,1.8079096045197824
2026-07-24T21:19:34.641191+00:00,predict,Germany,2019-08-14,30,2825.13,hist_gbm,2026-07-24T21:19:09.146776+00:00,False,0.022,3052.5000000000005,-227.37000000000035,7.448648648648659
2026-07-24T21:20:21.023344+00:00,predict,Germany,2019-08-15,30,3161.74,hist_gbm,2026-07-24T21:19:59.370226+00:00,True,0.185,3052.5000000000005,109.23999999999933,3.578705978705956
2026-07-24T21:20:22.222688+00:00,predict,Germany,2019-08-16,30,2767.78,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.019,2923.76,-155.98000000000002,5.334911210222454
2026-07-24T21:20:22.460505+00:00,predict,Germany,2019-08-17,30,2808.5,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.018,3072.3300000000004,-263.8300000000004,8.587293682644779
2026-07-24T21:20:22.679043+00:00,predict,Germany,2019-08-18,30,2778.73,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.016,3038.460000000001,-259.7300000000009,8.54808027750903
2026-07-24T21:20:22.908284+00:00,predict,Germany,2019-08-19,30,2829.53,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,2979.0900000000006,-149.5600000000004,5.020324998573402
2026-07-24T21:20:23.151912+00:00,predict,Germany,2019-08-20,30,2849.86,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.02,2998.4800000000005,-148.62000000000035,4.9565112990582
2026-07-24T21:20:23.535038+00:00,predict,Germany,2019-08-21,30,2885.32,hist_gbm,2026-07-24T21:17:57.397233+00:00,False,0.053,2983.6100000000006,-98.29000000000042,3.2943313636836042
2026-07-24T21:21:03.041310+00:00,predict,Germany,2019-08-22,30,2621.36,hist_gbm,2026-07-24T21:20:44.298542+00:00,True,0.162,2908.9900000000007,-287.63000000000056,9.88762422696539
2026-07-24T21:21:04.273371+00:00,predict,Germany,2019-08-23,30,2483.28,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,2816.24,-332.9599999999996,11.822856006590333
2026-07-24T21:21:04.491735+00:00,predict,Germany,2019-08-24,30,2553.35,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.018,2900.58,-347.23,11.97105406504906
2026-07-24T21:21:04.708890+00:00,predict,Germany,2019-08-25,30,2553.35,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,2972.02,-418.6700000000001,14.087051904092169
2026-07-24T21:21:04.941046+00:00,predict,Germany,2019-08-26,30,2551.47,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,3073.07,-521.6000000000004,16.973254758271057
2026-07-24T21:21:05.167911+00:00,predict,Germany,2019-08-27,30,2678.18,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.019,3071.1100000000006,-392.93000000000075,12.794396814181214
2026-07-24T21:21:05.398306+00:00,predict,Germany,2019-08-28,30,2419.11,hist_gbm,2026-07-24T21:20:44.298542+00:00,False,0.016,2574.9700000000003,-155.86000000000013,6.052886053041399
2026-07-24T21:21:43.431558+00:00,predict,Germany,2019-08-29,30,2542.24,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.152,2564.3700000000003,-22.130000000000564,0.862979991186941
2026-07-24T21:21:44.633804+00:00,predict,Germany,2019-08-30,30,2533.55,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.015,2470.17,63.38000000000011,2.5658153082581405
2026-07-24T21:21:44.938993+00:00,predict,Germany,2019-08-31,30,2733.71,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.016,2470.17,263.53999999999996,10.668901330677643
2026-07-24T21:21:45.214867+00:00,predict,Germany,2019-09-01,30,3079.17,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,2133.3299999999995,945.8400000000006,44.33631927549891
2026-07-24T21:21:45.426256+00:00,predict,Germany,2019-09-02,30,3161.7,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.015,2652.9999999999995,508.7000000000003,19.17451941198644
2026-07-24T21:21:45.660721+00:00,predict,Germany,2019-09-03,30,2983.54,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.016,3097.2299999999996,-113.6899999999996,3.6706993022797665
2026-07-24T21:21:45.910272+00:00,predict,Germany,2019-09-04,30,2857.47,hist_gbm,2026-07-24T21:19:59.370226+00:00,False,0.016,3423.7799999999997,-566.31,16.5404903352435
2026-07-24T21:22:19.996103+00:00,predict,Germany,2019-09-05,30,2722.48,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.158,3281.1400000000003,-558.6600000000003,17.02639936119764
2026-07-24T21:22:21.612136+00:00,predict,Germany,2019-09-06,30,2734.34,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.037,3251.33,-516.9899999999998,15.900877487059137
2026-07-24T21:22:22.133331+00:00,predict,Germany,2019-09-07,30,2811.21,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.022,3320.0099999999998,-508.7999999999997,15.325255044412508
2026-07-24T21:22:22.344599+00:00,predict,Germany,2019-09-08,30,2717.08,hist_gbm,2026-07-24T21:22:02.688569+00:00,False,0.015,3176.21,-459.1300000000001,14.455278460807067
2026-07-24T21:22:22.691239+00:00,predict,Germany,2019-09-09,30,2911.23,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.017,3367.2199999999993,-455.9899999999993,13.542031705680039
2026-07-24T21:22:22.923298+00:00,predict,Germany,2019-09-10,30,2810.98,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.016,3657.18,-846.1999999999998,23.138046254217727
2026-07-24T21:22:23.164132+00:00,predict,Germany,2019-09-11,30,2810.5,hist_gbm,2026-07-24T21:21:23.207661+00:00,False,0.016,5029.98,-2219.4799999999996,44.12502634205305
2026-07-24T21:23:00.563634+00:00,predict,Germany,2019-09-12,30,2748.05,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.147,5029.98,-2281.9299999999994,45.366581974481
2026-07-24T21:23:01.769529+00:00,predict,Germany,2019-09-13,30,2737.06,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.016,4852.2,-2115.14,43.59136061992498
2026-07-24T21:23:02.054662+00:00,predict,Germany,2019-09-14,30,2803.99,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.059,5310.48,-2506.49,47.198934936201624
2026-07-24T21:23:02.376879+00:00,predict,Germany,2019-09-15,30,2793.52,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.016,5528.679999999999,-2735.1599999999994,49.47220674736103
2026-07-24T21:23:02.727170+00:00,predict,Germany,2019-09-16,30,2852.55,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.022,5753.15,-2900.5999999999995,50.417597316252824
2026-07-24T21:23:03.015976+00:00,predict,Germany,2019-09-17,30,2933.01,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.015,5921.74,-2988.7299999999996,50.470469828124834
2026-07-24T21:23:03.263178+00:00,predict,Germany,2019-09-18,30,3007.76,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.019,5873.23,-2865.4699999999993,48.78865632709769
2026-07-24T21:23:45.073952+00:00,predict,Germany,2019-09-19,30,2899.62,hist_gbm,2026-07-24T21:23:22.917602+00:00,False,0.157,5751.7699999999995,-2852.1499999999996,49.58734441745758
2026-07-24T21:23:46.241720+00:00,predict,Germany,2019-09-20,30,2811.3,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.021,5503.4400000000005,-2692.1400000000003,48.91740438707427
2026-07-24T21:23:46.557671+00:00,predict,Germany,2019-09-21,30,2991.57,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.086,5515.240000000001,-2523.6700000000005,45.75811750712571
2026-07-24T21:23:46.824824+00:00,predict,Germany,2019-09-22,30,3032.87,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.02,5654.58,-2621.71,46.36436304729971
2026-07-24T21:23:47.053437+00:00,predict,Germany,2019-09-23,30,3022.74,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.015,5638.56,-2615.8200000000006,46.39163190601857
2026-07-24T21:23:47.333888+00:00,predict,Germany,2019-09-24,30,3148.38,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.016,5682.550000000001,-2534.170000000001,44.59564808052724
2026-07-24T21:23:47.559602+00:00,predict,Germany,2019-09-25,30,3352.07,hist_gbm,2026-07-24T21:22:41.657082+00:00,False,0.016,5773.32,-2421.2499999999995,41.93860724851558
2026-07-24T21:24:25.343908+00:00,predict,Germany,2019-09-26,30,3274.89,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.194,5649.05,-2374.1600000000003,42.0275975606518
2026-07-24T21:24:26.482849+00:00,predict,Germany,2019-09-27,30,3287.46,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.015,5592.33,-2304.87,41.21484247174255
2026-07-24T21:24:26.740090+00:00,predict,Germany,2019-09-28,30,3358.33,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.017,5761.5,-2403.17,41.71083919118285
2026-07-24T21:24:27.077478+00:00,predict,Germany,2019-09-29,30,3445.17,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.016,5761.5,-2316.33,40.203592814371255
2026-07-24T21:24:27.334264+00:00,predict,Germany,2019-09-30,30,3389.76,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.016,5825.78,-2436.0199999999995,41.81448664384854
2026-07-24T21:24:27.574154+00:00,predict,Germany,2019-10-01,30,3354.44,hist_gbm,2026-07-24T21:24:06.436149+00:00,True,0.015,5927.76,-2573.32,43.411339190520536
2026-07-24T21:24:27.807332+00:00,predict,Germany,2019-10-02,30,3413.14,hist_gbm,2026-07-24T21:24:06.436149+00:00,False,0.019,5406.599999999999,-1993.4599999999996,36.870861539599744
2026-07-24T21:25:06.694754+00:00,predict,Germany,2019-10-03,30,3281.53,hist_gbm,2026-07-24T21:24:47.409878+00:00,False,0.147,4773.859999999999,-1492.3299999999986,31.260447520455127
2026-07-24T21:25:07.939682+00:00,predict,Germany,2019-10-04,30,3309.72,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.019,4568.5599999999995,-1258.8399999999997,27.554415395660776
2026-07-24T21:25:08.216857+00:00,predict,Germany,2019-10-05,30,3372.25,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,4664.289999999999,-1292.039999999999,27.700678988656353
2026-07-24T21:25:08.515860+00:00,predict,Germany,2019-10-06,30,3149.41,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.018,4738.719999999999,-1589.3099999999995,33.53880372758888
2026-07-24T21:25:08.759794+00:00,predict,Germany,2019-10-07,30,3192.58,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.016,4720.139999999999,-1527.5599999999995,32.36259941442414
2026-07-24T21:25:08.963376+00:00,predict,Germany,2019-10-08,30,3270.85,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.015,6679.47,-3408.6200000000003,51.03129439910652
2026-07-24T21:25:09.180823+00:00,predict,Germany,2019-10-09,30,3268.37,hist_gbm,2026-07-24T21:24:47.409878+00:00,True,0.015,7027.76,-3759.3900000000003,53.49343176204082
2026-07-24T21:25:47.210438+00:00,predict,Germany,2019-10-10,30,3041.19,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.193,6713.400000000001,-3672.2100000000005,54.69970506747699
2026-07-24T21:25:48.398102+00:00,predict,Germany,2019-10-11,30,2255.74,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.017,5266.43,-3010.6900000000005,57.167568922400946
2026-07-24T21:25:48.616180+00:00,predict,Germany,2019-10-12,30,2305.86,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.015,5385.7300000000005,-3079.8700000000003,57.18574826439499
2026-07-24T21:25:48.854984+00:00,predict,Germany,2019-10-13,30,2335.49,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.016,5511.410000000001,-3175.920000000001,57.62445544787995
2026-07-24T21:25:49.085777+00:00,predict,Germany,2019-10-14,30,2303.11,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.02,5538.260000000001,-3235.150000000001,58.41455619635049
2026-07-24T21:25:49.302684+00:00,predict,Germany,2019-10-15,30,2319.91,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.018,5749.900000000001,-3429.9900000000007,59.65303744412947
2026-07-24T21:25:49.524467+00:00,predict,Germany,2019-10-16,30,2273.1,hist_gbm,2026-07-24T21:25:29.392682+00:00,True,0.015,5505.040000000001,-3231.940000000001,58.708746893755546
2026-07-24T21:26:28.781459+00:00,predict,Germany,2019-10-17,30,2312.19,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.146,5319.150000000001,-3006.9600000000005,56.53083669383266
2026-07-24T21:26:29.971806+00:00,predict,Germany,2019-10-18,30,2348.71,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5266.000000000001,-2917.290000000001,55.39859475883024
2026-07-24T21:26:30.161122+00:00,predict,Germany,2019-10-19,30,2438.66,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5485.62,-3046.96,55.54449633769747
2026-07-24T21:26:30.353970+00:00,predict,Germany,2019-10-20,30,2393.37,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5677.540000000001,-3284.170000000001,57.84494693124136
2026-07-24T21:26:30.545735+00:00,predict,Germany,2019-10-21,30,2344.97,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,5776.110000000001,-3431.140000000001,59.40226207603387
2026-07-24T21:26:30.733061+00:00,predict,Germany,2019-10-22,30,2388.6,hist_gbm,2026-07-24T21:26:07.718734+00:00,True,0.015,6177.410000000001,-3788.810000000001,61.3333095909127
2026-07-24T21:26:30.953735+00:00,predict,Germany,2019-10-23,30,2299.96,hist_gbm,2026-07-24T21:23:22.917602+00:00,True,0.016,6173.85,-3873.8900000000003,62.74674635762126
2026-07-24T21:27:02.151414+00:00,predict,Germany,2019-10-24,30,3140.18,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.142,6058.420000000001,-2918.240000000001,48.168334318188585
2026-07-24T21:27:03.250625+00:00,predict,Germany,2019-10-25,30,3102.78,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,5866.600000000001,-2763.820000000001,47.11110353526745
2026-07-24T21:27:03.435799+00:00,predict,Germany,2019-10-26,30,3171.57,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,6094.160000000001,-2922.5900000000006,47.95722462160495
2026-07-24T21:27:03.621594+00:00,predict,Germany,2019-10-27,30,3171.57,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.016,6266.690000000001,-3095.1200000000013,49.3900288669138
2026-07-24T21:27:03.817757+00:00,predict,Germany,2019-10-28,30,3167.01,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,6181.820000000001,-3014.8100000000004,48.768970950302666
2026-07-24T21:27:04.033964+00:00,predict,Germany,2019-10-29,30,3285.75,hist_gbm,2026-07-24T21:26:47.286583+00:00,True,0.015,6331.950000000001,-3046.2000000000007,48.10840262478384
